Class	FreqEx	NonEx	NonEx	FreqEx	Ex	NonEx	Ex	Ex	Ex	FreqEx	FreqEx	NonEx	Ex	Ex	NonEx	NonEx	NonEx	Ex	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	Ex	FreqEx	Ex	FreqEx	Ex	Ex	NonEx	Ex	FreqEx	NonEx	FreqEx	FreqEx	Ex	Ex	Ex	Ex	FreqEx	FreqEx	Ex	Ex	Ex	NonEx	FreqEx	NonEx	FreqEx	Ex	FreqEx	FreqEx	FreqEx	Ex	NonEx	FreqEx	Ex	Ex	Ex	Ex	NonEx	Ex	Ex	FreqEx	Ex	Ex	Ex	NonEx	Ex	FreqEx	Ex	Ex	NonEx	NonEx	FreqEx	NonEx	FreqEx	Ex	Ex	NonEx	Ex	Ex	FreqEx	Ex	Ex	Ex	FreqEx	Ex	FreqEx	FreqEx	FreqEx	FreqEx	Ex	Ex	FreqEx	FreqEx	FreqEx	Ex	FreqEx	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	Ex	Ex	NonEx	Ex	Ex	NonEx	Ex	Ex	FreqEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	FreqEx	FreqEx	NonEx	NonEx	FreqEx	Ex	NonEx	Ex	Ex	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	FreqEx	Ex	FreqEx	FreqEx	Ex	FreqEx	Ex	Ex	Ex	NonEx	FreqEx	NonEx	FreqEx	NonEx	Ex	NonEx	Ex	NonEx	NonEx	Ex	NonEx	FreqEx	Ex	Ex	Ex	Ex	FreqEx	NonEx	FreqEx	NonEx	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	FreqEx	Ex	FreqEx	Ex	Ex	FreqEx	NonEx	Ex	NonEx	FreqEx	NonEx	Ex	NonEx	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	NonEx	NonEx	Ex	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	Ex	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	FreqEx	FreqEx	NonEx	Ex	Ex	NonEx	Ex	NonEx	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	FreqEx	Ex	FreqEx	NonEx	Ex	NonEx	FreqEx	FreqEx	NonEx	NonEx	Ex	NonEx	NonEx
Kingella_kingae	0	0	0	2	11	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	0	1	1	0	4	0	0	2	0	0	8	0	0	0	3	0	0	0	3	0	1	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	38	0	2	0	0	0	0	0	0	1	9	0	0	0	0	11	0	0	0	0	3	0	0	0	0	2	4	21	2	0	0	502	3	2	0	5	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	211	0	1	1	0	26	0	0	0	0	0	0	0	0	5	0	0	2	0	1	0	3	3	0	0	0	0	0	3	0	0	0	6	0	0	1	1	1	0	0	0	6	0	0	0	0	4	0	0	0	0	5	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Neisseria_bacilliformis	0	0	0	8	132	0	0	0	45	0	0	0	1	0	2	0	0	3	0	1	0	0	0	0	0	6	0	0	1	0	0	4	0	4	8	0	46	8	0	5	0	544	7	4	2	0	0	0	2	0	5	0	35	21	0	0	1	0	7050	1	3	0	5	9	18	5	0	0	0	0	0	0	13	0	0	1	0	0	0	2400	0	0	11	0	0	5	8	0	0	0	4	3	48	5	5	0	1	0	0	0	0	0	0	3	3	71	2	2	3	24	0	2	0	3	26	0	0	0	6	8	0	0	0	0	34	6	1	1	9	4	1	0	0	0	0	5	8	14	0	1	47	1	0	0	53	0	13	0	0	0	9	0	0	0	0	0	0	2201	0	19	38	0	0	0	16	0	10	9	27	0	0	29	0	0	0	41	0	4	0	9	0	1	13	1	1	2	0	12	1	0	0	0	0	8	8	2	5	0	0	1	11	1	65	0	0	4	1	9	0	0	0	4	0	0	19	1	0	6	43	4	59	4	0	0	0	1	0	12	0	1	9	0	1	8	0	13	2	0	0	0	5055	6	122	0	1	0	0	0	0	0	0
Neisseria_cinerea	0	0	0	31	106	0	1	1	0	0	0	0	0	0	9	0	0	6	0	0	0	0	4	0	0	8	7	0	18	0	0	3	1	244	1	0	3	0	0	0	0	0	1	0	4	3	0	0	15	0	11	0	1	9	0	2	6	16	0	0	9	0	0	2	196	0	0	0	0	0	0	0	7	0	0	49	3	0	0	3	0	0	20	0	0	4	5	0	0	0	25	1	4	0	4	0	0	7	0	0	0	0	0	25	0	228	18	2	0	90	0	0	6	0	9	0	0	0	1	178	0	0	7	1	143	0	4	0	0	6	2	3	7	0	1	7	60	5	1	75	7	35	10	8	42	0	15	2	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	27	0	0	2	49	0	0	3	0	0	7	0	0	3	0	78	0	6	120	4	79	1	0	24	0	0	3	2	0	18	1	4	21	0	1	1	132	1077	10	2	0	5	2	2	0	0	0	3	1	0	0	3	1	0	3	0	10	23	0	0	0	3	3	1	0	0	0	0	0	0	0	48	1	2	0	0	2	0	22	0	1	1	6	0	0	11	0
Neisseria_elongata	0	0	0	66	239	0	1	0	0	0	0	0	0	0	32	0	0	58	2	0	1	0	0	1	0	11	3	0	220	3	0	6	0	5	3	0	0	2	0	0	0	7	11	1	3	0	2	0	2	0	13	0	5	89	0	0	62	4	30	0	2	0	0	9	48	1	0	0	0	1	0	0	32	1	6	33	15	0	0	9	22	0	62	0	0	10	13	2	0	0	48	25	38	4	111	0	0	5	0	0	0	0	0	86	2	39	112	7	0	546	0	9	2	3	35	0	0	1	5	145	0	0	0	2	66	1	10	0	0	22	3	6	34	5	13	17	398	59	1	28	17	111	8	3	29	0	8	3	1	0	0	0	5	0	0	0	10	4	0	1	0	0	0	2	75	0	0	1	268	0	0	3	0	0	1	0	0	121	0	192	0	456	33	19	116	0	0	79	0	0	0	0	0	29	6	4	113	1	5	5	11	221	18	0	1	4	50	3	5	1	0	24	0	0	0	27	29	8	9	0	167	113	0	0	2	48	2	15	0	0	13	0	4	0	0	58	6	7	0	0	19	3	51	0	14	0	1	0	3	7	0
Neisseria_flavescens	0	0	0	1046	2375	0	17	0	4	0	0	3	0	0	168	2	3	91	1	4	0	0	8	3	17	16	63	5	238	2	0	6	2	72	3	0	0	1	0	0	0	51	4	22	34	18	3	16	22	1	40	0	37	287	1	1	14	67	4	4	143	10	1	38	1166	12	1	25	0	1	4	3	121	0	2	394	133	0	1	1	0	0	581	0	0	72	218	0	0	0	646	92	18	3	155	0	0	172	2	42	0	0	2	388	7	618	364	8	11	2765	2	30	58	7	45	0	0	0	18	352	0	9	1	25	398	10	83	3	14	160	19	4	66	16	57	299	1053	122	4	41	166	505	7	22	464	1	71	48	0	0	18	0	3	7	0	5	184	2	0	27	11	0	0	1	626	0	0	16	125	1	5	7	11	7	162	0	3	30	2	3429	2	68	512	108	649	22	1	911	0	0	9	3	0	549	3	15	311	0	33	2	31	349	31	22	11	202	174	80	1	0	0	3	72	6	0	301	115	107	1	0	83	119	2	5	12	28	15	10	1	0	3	0	3	4	0	1808	135	15	0	0	4	0	466	0	9	11	36	10	0	10	4
Neisseria_meningitidis	0	0	0	366	890	0	9	0	6	0	0	0	0	2	37	0	3	52	1	1	0	2	10	4	0	26	46	7	180	9	0	20	38	70	4	0	0	16	0	0	3	20	6	4	30	5	0	7	16	0	9	2	22	153	1	0	22	37	16	2	72	3	1	14	319	4	0	11	0	0	3	0	13	0	0	249	31	2	0	9	2	0	200	4	3	43	69	3	1	0	268	48	16	2	104	0	1	37	2	7	0	0	0	219	3	269	262	3	0	661	0	6	40	17	31	3	0	0	8	146	0	3	1	9	588	0	48	1	41	42	17	28	40	8	157	72	503	71	0	81	86	203	13	14	220	1	3041	9	0	0	5	0	3	1	8	1	65	9	1	4	0	0	0	1	292	0	0	32	319	0	0	11	2	3	91	64	0	25	2	959	4	32	186	40	315	4	0	363	4	0	2	0	0	175	6	29	495	0	23	3	127	496	87	0	4	27	41	24	1	2	0	20	12	4	3	149	39	62	3	2	54	124	0	0	10	19	6	19	0	3	3	0	2	0	0	955	49	14	3	2	18	0	316	0	23	4	10	3	3	12	2
Neisseria_mucosa	0	0	0	271	1659	0	9	6	0	0	5	1	0	0	40	0	0	38	4	0	2	0	7	3	14	55	5	2	300	2	2	36	1	38	18	0	0	2	0	0	0	6	15	3	11	3	2	0	1	0	13	0	19	123	0	0	82	8	9	2	25	0	1	3	125	6	2	10	0	2	0	0	6	0	0	232	19	0	0	4	6	0	104	0	0	95	56	0	0	0	212	52	11	0	686	0	0	12	2	13	0	0	0	702	2	168	221	2	2	489	0	5	13	3	11	0	0	5	0	99	0	18	0	3	864	2	22	2	8	13	7	38	163	5	34	50	486	93	0	119	18	151	21	7	66	0	17	6	0	0	3	0	4	0	0	0	31	0	0	0	0	0	0	3	544	0	0	81	590	0	0	6	6	0	77	0	0	19	0	335	0	15	59	36	634	2	0	162	0	5	0	0	0	67	25	20	147	0	13	0	28	426	340	5	6	11	15	7	0	0	1	38	3	3	0	99	19	3	0	1	88	132	0	1	15	3	7	26	0	0	2	0	3	0	0	296	34	5	0	0	3	8	375	0	38	9	0	4	1	26	11
Neisseria_sicca	0	0	0	123	917	0	1	0	0	0	0	0	0	0	79	0	0	110	0	0	11	0	5	0	25	174	8	0	654	0	0	107	0	41	63	0	0	1	0	0	0	7	12	6	2	2	4	0	5	0	25	0	11	45	5	0	52	0	32	1	19	0	5	2	56	0	0	5	2	8	0	0	12	1	0	164	12	0	0	0	14	3	106	0	0	275	140	0	0	0	62	168	58	15	14	0	0	9	0	8	0	0	0	244	4	61	641	11	0	528	0	2	0	29	44	0	0	2	1	209	0	1	0	2	386	0	13	0	0	10	6	326	127	0	20	29	153	68	1	326	78	342	51	9	88	0	36	8	0	0	5	0	12	0	0	0	10	0	0	0	0	0	0	0	345	0	0	103	1292	1	0	42	7	4	9	2	0	5	2	351	1	12	126	35	375	0	0	93	0	0	0	1	0	68	23	34	79	0	1	0	101	945	153	0	0	20	16	4	0	7	5	111	1	4	0	20	10	0	0	2	264	286	0	0	7	6	0	47	1	0	8	0	13	10	0	202	25	0	0	0	14	3	290	0	90	2	8	4	0	53	11
Neisseria_sp._oral_taxon_014	0	0	0	8	35	0	2	0	0	0	2	0	0	0	2	0	1	241	6	0	10	0	0	0	0	724	1	0	15	0	0	46	0	1	59	0	0	5	1	0	0	0	11	0	0	0	0	0	0	0	4	0	0	41	1	0	10	0	1	0	3	0	0	2	50	0	0	3	0	0	0	0	25	0	0	16	35	0	0	0	3	0	60	0	0	3	5	0	0	0	4	103	4	0	3	0	0	2	0	1	0	0	0	7	0	15	5	1	0	67	7	0	0	37	362	0	0	4	0	249	0	6	0	0	19	0	0	0	24	0	2	1	7	0	5	7	8	2	0	10	0	12	0	0	4	0	5	0	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	1	21	0	0	603	5180	0	0	3	0	0	2	0	0	0	1	22	0	2	14	5	40	0	0	5	0	0	0	5	0	4	62	0	4	0	1	0	3	23	3	5	0	2	1	0	0	0	0	3	0	0	0	1	3	0	5	0	9	18	0	4	0	1	17	271	0	0	0	0	11	0	0	46	1	0	0	0	65	2	23	1	5	0	59	7	0	3	0
Neisseria_subflava	0	1	0	816	1448	0	15	3	0	1	1	0	1	0	98	4	0	59	0	0	0	0	42	3	33	13	93	5	542	4	0	8	4	178	3	2	0	4	0	0	0	43	8	2	51	4	0	9	25	2	24	0	56	314	3	0	27	123	9	7	220	7	0	54	822	11	0	25	4	2	0	0	56	0	0	395	75	0	1	3	3	0	351	4	1	43	229	1	0	0	495	53	25	7	146	0	0	101	0	7	0	2	5	399	4	598	336	10	7	1474	0	14	80	13	25	0	0	4	20	271	1	12	0	27	257	2	265	1	12	94	26	9	52	6	72	186	1026	112	2	37	223	565	25	47	498	0	45	35	0	0	29	0	6	6	0	0	187	3	0	15	31	1	0	0	759	0	0	6	129	0	3	5	20	0	118	3	6	23	1	2095	1	112	370	102	545	9	0	646	0	0	5	0	1	341	5	31	299	2	34	1	25	361	34	3	23	45	117	67	0	4	1	8	82	3	1	202	90	63	0	3	79	187	0	0	27	28	16	9	4	0	5	0	3	5	0	2145	128	36	0	3	11	2	438	0	20	4	48	9	0	3	12
Desulfomicrobium_orale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2656	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_concisus	0	0	0	32	28	0	3	0	9	0	0	0	50	0	153	0	0	9	3	0	5	49	2	12	0	2	6	1	17	4	0	17	9	7	27	17	14	15	13	0	27	3	13	6	8	2	0	9	54	11	16	1	9	81	0	1	15	47	4	6	45	1	0	36	134	95	0	44	6	49	0	0	177	1	20	113	173	1	0	0	156	0	43	3	0	10	9	0	132	7	179	5	74	6	11	2	0	0	13	2	0	2	0	156	0	37	115	2	7	50	6	8	18	5	66	8	0	1	42	43	0	1	0	1	38	26	134	4	137	20	19	161	37	36	42	23	80	48	3	1	285	25	6	1	88	1	39	4	44	0	0	0	5	0	0	5	11	0	2	7	0	0	5	7	58	0	0	0	28	1	0	1	0	0	776	0	4	13	0	45	0	144	6	8	43	0	1	16	7	0	0	1	0	87	465	1	1	1	183	4	79	143	13	0	0	10	1	1	0	0	26	17	8	1177	77	143	1	5	13	192	691	13	5	0	0	533	12	133	0	17	22	1	68	0	0	123	204	29	6	0	1096	11	538	3	27	9	0	2	0	76	0
Campylobacter_rectus	0	0	0	2	41	0	0	0	0	0	0	0	47	0	0	0	0	5	3	0	2	0	0	0	0	2	7	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	4	1	2	0	0	4	0	0	3	0	1	0	3	0	0	1	1	1	0	0	2	1	0	0	410	1	159	1	168	0	0	0	2	0	20	3	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	39	7	0	13	0	0	1	0	1	0	0	0	0	1	31	0	12	0	0	38	0	3	0	0	2	0	0	0	776	1	0	16	4	0	0	57	6	0	0	0	0	4	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	6	13	0	0	0	15	0	0	0	0	0	3	0	0	390	4	5	0	6	57	3	7	0	0	0	0	0	0	0	0	0	1	0	0	0	1	201	3	18	0	0	0	1	0	0	0	0	668	0	0	5	0	0	0	0	0	1	1	0	0	0	0	22	0	1	0	15	8	0	0	0	0	1	0	10	0	0	10	9	8	0	24	0	0	0	0	0	0
Campylobacter_showae	0	0	0	5	13	0	0	0	1	0	0	0	12	0	16	0	0	1	0	0	0	0	0	1	0	3	61	0	7	0	0	39	0	0	1	0	0	0	0	0	0	0	1	0	23	0	0	6	7	8	14	0	0	47	2	0	10	0	3	1	2	0	0	3	10	5	0	4	6	3	0	0	150	0	148	12	60	0	0	0	12	0	41	0	0	0	0	0	1	0	3	1	17	1	3	0	0	0	0	0	0	0	0	0	0	44	22	2	0	8	0	10	0	0	6	0	0	0	0	37	0	5	0	0	4	3	6	0	0	58	1	0	0	143	0	0	14	5	1	2	22	8	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	4	0	7	0	0	0	9	5	0	0	5	75	0	0	0	0	0	2	0	0	73	0	15	0	22	34	7	47	0	0	0	1	0	0	0	0	1	21	0	3	0	0	49	2	5	0	0	0	0	0	1	0	0	128	3	0	4	2	15	1	0	2	8	7	5	0	0	5	601	0	20	0	5	5	0	4	0	0	4	3	0	0	0	10	0	18	0	7	0	7	0	0	0	0
Enterobacter_asburiae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter_hormaechei	0	0	0	0	2	0	0	1	0	0	0	0	2	0	4	0	0	2	22	0	3	0	0	0	0	0	2	1	0	4	2	0	1	0	0	0	0	1	0	0	1	0	0	1	5	0	0	0	0	0	2	3	5	2	0	0	0	0	1	0	3	0	0	0	0	2	1	0	0	0	0	1914	12	0	0	0	0	0	0	25	2	0	2	0	0	2	0	1	0	3	0	2	0	0	0	1	0	3	38	0	0	0	0	0	0	3	0	10	0	0	5	0	0	6	0	0	0	7	0	0	5	0	2	0	0	0	0	2	4	0	1	0	2	0	0	0	1	1	0	4	0	9	0	0	4	0	1	0	0	15	0	13	0	0	0	2	2	0	3	3	0	0	23	1	0	1	0	0	0	0	0	0	0	0	0	12	0	1	3	0	0	0	5	16	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	2	1	0	2	0	0	1	0	0	0	0	1	2	0	0	1	3	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	1
Enterobacter_kobei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	98	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter_ludwigii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	221	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	2	0	0	5	0	0	3	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_coli	8	0	0	18	7	0	25	36	4	0	2	0	16	0	12	0	0	13	130	20	14	20	22	33	3	39	55	35	16	60	48	6	39	9	27	33	7	21	9	2	24	13	28	512	49	18	3	10	20	9	19	22	16	38	12	7	11	9	8	16	13	8	17	3	13	13	6	40	7	8	27	291	16	8	14	10	19	11	14	32	14	1	42	11	14	24	12	8	17	3	8	12	6	14	25	5	4	14	204	2	3	2	8	9	12	805	16	142	1	6	58	28	16	107	8	12	0	121	20	4	130	6	892	6	9	19	15	12	28	20	141	11	9	10	22	30	6	15	8	10	21	68	3	4	11	15	22	13	71	185	10	136	27	30	9	91	7	5	8	116	12	3	172	35	30	7	0	4	8	16	12	48	9	11	14	15	6	31	62	27	10	16	30	113	9	15	0	12	9	0	0	9	0	11	12	593	9	5	23	3	10	13	11	3	8	1	7	3	6	0	7	1303	25	13	16	10	18	15	25	21	12	8	11	9	16	12	18	13	6	34	9	0	103	14	2	7	18	9	7	3	6	15	11	14	6	4	2	8	3	23	24
Klebsiella_aerogenes	0	5	0	0	1	0	1	14	0	0	3	0	1	0	2	0	5	0	114	4	0	2	2	0	0	0	1	0	0	2	2	0	0	10	1	1	0	0	0	0	4	0	2	0	0	1	2	1	0	2	0	0	1	1	2	0	1	0	0	1	5	3	0	1	3	3	6	2	0	7	0	8	3	0	0	2	1	1	0	12	5	0	0	0	0	312	0	0	0	0	3	0	0	1	1	1	3	0	2941	3	0	1	0	1	0	2	0	101	1	1	54	0	0	89	1	2	0	70	9	1	93	0	1	1	2	0	1	4	2	0	73	1	0	0	0	0	0	0	0	0	0	7	1	0	6	0	0	2	2	14	0	5	0	2	0	0	0	2	1	0	0	3	225	0	2	2	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	4	74	1	0	0	2	0	0	0	0	0	0	3	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	3	4	0	0	1	0	2	1	1	0	0	1	4	0	0	1	0	0	6	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	1	0
Klebsiella_oxytoca	7	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	14	0	0	0	0	0	0	1	7	1	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	54	0	0	0	0	4	0	0	0	31	0	0	7	0	0	21	0	0	0	22	0	3	36	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	1	0	2	0	0	43	0	0	2	2	0	0	1	10	0	43	0	0	0	1	0	0	1	2	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	3	15	0	0	2	0	0	45	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0
Klebsiella_pneumoniae	0	0	0	4	5	2	326	1348	10	0	25	2	21	1	176	5	0	6	6399	4	124	3	14	4	40	18	2	7	59	6	418	9	2	2	101	104	7	0	1	4	4	3	1	44	27	301	196	21	8	296	4	7	238	12	193	176	19	7	0	242	11	0	6	4	9	26	86	5	4	1	91	395	14	3	225	1	10	80	123	904	344	29	13	43	10	170	274	1	0	35	26	453	22	9	284	2	5	24	6825	9	2	0	3	52	105	98	2	8337	6	5	4312	2	0	5931	13	0	0	7132	3	13	8398	3	462	446	24	37	4	370	50	367	6376	4	12	4	1	8	12	8	551	23	4	159	12	0	13	355	28	16	2	166	7	106	0	456	4	6	0	14	13	567	5	1	2838	7	2	6	4	3	5	430	0	1	4	0	3	75	7	23	0	5	455	0	23	7764	73	500	0	13	89	4	3	0	2	85	13	27	3	2	136	0	72	71	147	6	3	50	193	10	23	0	5	32	498	1	52	2	233	0	30	0	25	50	0	0	6	3	4	7	213	2	14	5	58	0	0	2	2	6	5	0	4	0	2	153	8	2	0	3	6	22	2
Klebsiella_quasipneumoniae	0	0	0	0	0	0	0	19	0	0	0	0	0	0	3	0	0	0	83	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	9	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	117	0	0	0	0	0	0	0	0	110	0	0	55	0	0	82	0	0	0	79	0	0	90	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_variicola	0	0	0	0	0	0	0	24	0	0	0	0	0	0	5	0	0	0	91	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	1	0	2	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	173	0	0	0	0	0	0	0	0	113	0	0	44	0	0	81	0	0	0	89	0	1	91	0	0	0	2	2	0	0	2	1	82	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	10	0	3	0	0	5	0	0	0	1	0	0	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
