"","contig","length","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55"
"938","k141_2319953.concoct_part_0",17114,0,0,0,0,5,0,0,2,0,0,0,0,17,0,26,0,0,6,0,0,4,53,0,45,2,0,25,3,67,4,0,1038,19,0,13,0,14,24,191,2,15,28,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,4,74,0,4,0,0,0,78,0,0,0,47,1114,0,0,8,1,0,34,11,0,0,0,81,0,5,0,91,0,1,0,242,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,14,13,0,11,18,0,0,0,5,0,0,0,0,277,8,0,2,0,0,32,0,0,4,52,2,1,5,0,0,33,0,29,110,0,0,0,18,0,0,0,0,9,0,2,0,0,4,0,0,0,0,0,0,24,0,4,0,0,2,77,0,2,0,6,0,0,6,4,0,22,8,0,0,0,32,0,2,0,0,9,0,0,26,0,0,0,2,0,205,183,1,24,0,11,0,80,10,10,0,0,0,6,3,0,0,0,2,0,121,4,15,2,7,50,19,25,2,2,0,2,7,0,28,0,0,190,0,0,0,0,31,6,8,0,0,26,3,79,0,59,0,0,0,0,4,0
"939","k141_1222606.concoct_part_0",1266,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,2,0,4,0,0,6,0,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,2,0,13,0,2,0,0,0,0,0,8,4,0,0,0,14,0,22,0,2,0,0,0,0,2,0
"940","k141_1222682.concoct_part_0",14790,0,0,0,44,97,0,8,0,0,0,0,0,24,0,54,0,0,8,0,0,4,26,0,41,0,4,268,2,83,0,0,131,22,88,2,0,8,50,28,2,92,2,6,0,2,0,0,4,7,0,2,0,2,14,2,0,8,2,151,14,12,0,0,0,212,24,4,10,419,294,4,0,18,6,19,22,58,0,0,14,524,0,320,6,14,0,64,50,2733,2,18,12,93,2,58,0,0,0,0,0,0,0,0,3,0,142,922,2,2,64,0,4,0,0,12,0,0,0,74,26,0,4,0,2,29,8,4872,0,120,6,2,209,10,68,44,8,396,233,8,10,202,35,0,0,12,0,47,2,30,0,4,4,0,0,0,0,0,0,0,0,9,0,0,19,59,0,0,2,8,0,0,2,0,2,0,6,0,54,3,819,0,10,21,1,6,0,0,14,0,0,0,8,0,345,30,0,45,0,24,1,21,117,6,0,8,4,0,6,0,0,4,18,4,1087,20,428,0,0,56,155,10,2,7,0,6,32,4,468,0,12,71,0,92,0,0,801,137,0,0,0,56,24,253,0,16,0,2,30,0,26,0
"941","k141_852432.concoct_part_0",1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","k141_2320722.concoct_part_0",3178,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,2,0,0,6,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,24,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"943","k141_1594122.concoct_part_0",1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944","k141_3082527.concoct_part_0",2500,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,60,2,0,0,2,2,0,6,4,0,0,0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,1,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
"945","k141_2321029.concoct_part_0",9932,0,0,0,46,70,0,51,0,0,0,0,0,89,0,131,0,0,14,0,0,90,553,0,2388,0,0,885,702,580,14,0,1693,946,159,330,47,59,379,1198,2,238,120,87,6,8,2,0,0,10,1,2,0,4,18,0,0,22,128,875,4,4,0,0,2,318,54,0,4,1009,2528,47,2,47,27,0,220,236,2,0,0,682,0,322,4,3777,301,55,0,2404,0,35,55,15,7,335,8,0,6,10,2,0,0,0,95,0,466,106,2,6,471,0,0,2,4,4,11,0,0,818,247,0,4,0,0,117,14,1473,2,342,11,4,48,12,0,680,3,263,1580,8,214,46,134,4,0,46,0,127,12,101,0,12,11,6,0,6,28,4,8,217,4,6,8,4,27,328,0,0,0,16,0,0,18,2,4,396,3,0,2,6,705,0,10,30,16,77,0,0,166,24,0,0,11,0,1002,225,12,77,0,631,4,480,364,71,0,6,14,5,8,4,0,0,10,49,1157,44,565,5,2,541,255,27,85,26,0,16,85,37,217,12,67,87,0,12,0,0,160,152,115,16,2,100,18,446,0,669,4,4,12,0,47,2
"946","k141_2693865.concoct_part_0",10195,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,79,4,0,288,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,4,104,0,0,0,0,0,2,0,0,0,0,0,7,0,34,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,14,40,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,2,0,0,0,0,88,0,0,2,0,0,0,0,25,2,0,0,0,2,0,2,0,8,0,0,0,0,15,0
"947","k141_1950477.concoct_part_0",1483,0,0,0,0,3,0,6,0,0,0,0,0,1,0,6,0,0,1,0,0,0,2,0,42,0,0,20,0,3,0,0,1,43,9,4,0,0,8,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,2,0,2,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,6,0,0,6,0,3,7,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,5,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,3,0,6,0,0,0,0,0,0
"948","k141_4184023.concoct_part_0",6408,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,0,0,2,0,0,3,6,0,0,0,11,0,2,0,0,0,6,0,124,0,6,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,35,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,78,0,0,0,2,0,0,0,0,0,16,14,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,50,0,20,0,0,0,0,0,0,0,0,0,2,0,18,0,2,0,0,4,0,0,76,0,0,0,0,21,0,34,0,0,0,0,0,0,0,0
"949","k141_3431327.concoct_part_0",10000,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,53,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,115,0,0,0,0,0,0,2,0,106,0,0,51,0,0,98,0,0,0,54,0,0,153,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","k141_2694616.concoct_part_0",1637,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,2,0,0,1,2,2,0,2,0,0,0,0,0,0
"951","k141_3431623.concoct_part_0",2522,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"952","k141_488624.concoct_part_1",10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,9361,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"953","k141_488624.concoct_part_9",10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,3,9266,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"954","k141_1225533.concoct_part_0",2443,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,2,0,4,0,12,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,38,0,0,7,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"955","k141_3085944.concoct_part_0",1234,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,6,2,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,10,0,0,2,0,0,2,0,2,26,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0
"956","k141_120337.concoct_part_1",17199,0,0,0,85,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,125,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,12,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,70,0
"957","k141_1227055.concoct_part_0",6980,0,0,0,14,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0,0,2,0,0,19,0,0,10,0,11,0,0,25,0,4,0,0,0,8,4,0,12,6,0,0,4,2,0,2,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,9,6,0,0,5,36,0,0,2,0,0,22,2,1,0,0,60,0,33,0,0,2,1,4,151,0,6,1,8,2,9,0,1,0,0,0,0,0,0,4,0,2,75,0,0,8,0,0,2,0,0,0,0,0,238,2,0,0,0,1,9,2,426,0,21,0,0,1,0,0,2,0,173,47,2,0,6,12,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,14,0,0,0,2,0,0,0,0,0,4,0,0,0,0,105,0,0,2,0,0,0,0,8,0,0,0,1,0,17,0,0,6,0,28,0,12,4,2,0,0,0,1,1,0,0,0,0,2,29,4,42,0,0,17,1,2,0,2,0,4,4,8,70,0,2,2,0,2,0,0,50,20,4,0,0,21,4,115,2,6,0,0,0,0,6,2
"958","k141_490743.concoct_part_0",1829,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,13,0,10,0,0,2,0,0,4,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,4,0,2,0,0,0,4,42,1,0,0,0,2,0,0,0,0,0,14,7,0,0,0,0,0,51,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,2,0,2,13,0,0,20,0,0,0,0,0,0,0,0,332,4,0,1,0,0,1,0,203,0,2,1,0,8,0,0,9,0,45,28,0,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,2,1,0,0,35,0,0,0,0,0,21,2,0,6,0,0,0,3,6,0,0,0,2,0,0,3,0,0,0,6,2,2,17,0,0,0,0,0,4,0,0,2,0,0,13,0,0,14,0,4,0,0,33,0,0,0,0,0,0,210,0,2,0,2,0,0,0,2
"959","k141_3434189.concoct_part_0",1721,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,0,25,0,0,29,4,7,0,0,0,4,3,0,0,6,30,58,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,15,0,0,0,10,25,0,0,1,0,0,7,3,0,0,0,177,0,5,0,0,0,0,0,47,0,1,0,0,0,7,4,0,0,0,0,0,0,0,2,0,2,36,0,0,2,0,0,0,0,0,0,0,0,73,0,0,0,0,0,10,1,0,0,5,0,0,2,0,0,4,0,16,75,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,1,2,0,0,0,0,6,0,0,0,0,0,46,0,0,35,0,3,0,24,4,5,0,0,0,0,0,0,0,0,2,2,159,4,17,1,0,9,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,8,0,0,0,0,6,0,30,0,9,0,0,0,0,2,0
